tweet_id,ArrivalTimestamp,display_name,user_name,user_id,tweet_text,word_count_on_text,hashtags_from_text,hashtags_count,sentiment
1.59E+18,22/11/2022 12:46,#DarthVader 🌹,O_G_Log,71902263,"RT @iChongqing_CIMC: Who doesn't like #LAEEB? It's the mascot of the #WorldCup2022, an adorable feature, fun and mischievous character who…",20,"#LAEEB? #WorldCup2022,",2,POSITIVE
1.59E+18,22/11/2022 12:46,टोनी सनातनी🚩🚩प्रशासक समिति,TonyBhaiyya,1.57E+18,"RT @AnonOpsSE: Not sure who this woman is, but she has definitely more balls then any of the football player.

Bravo!

#WorldCup2022 #Boyco…",23,#WorldCup2022 #Boyco…,2,POSITIVE
1.59E+18,22/11/2022 12:46,Ben Aquila,benjaaquila,963496597,"RT @benjaaquila: #FIFA bans players to wear rainbow armband at #WorldCup in Qatar 🏳️‍🌈 #shameful

👉https://t.co/Pax5F5lYSd

#LGBTQ #Equalit…",18,#FIFA #WorldCup #shameful #LGBTQ #Equalit…,5,NEUTRAL
1.59E+18,22/11/2022 12:46,IndahRefal (((🔴🤏🌍))),IndahMike,1851413024,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,A3RBET 🔎 Analysis Picks 📊,A3RBET,1.38E+18,"Soccer - World Cup 2022

Argentina vs Saudi Arabia

⚽️ Over 2.5 + Argentina ML 
🔖 1.84 @bet365
💵 21 Units

#GamblingTwitter #SportsBetting #TeamParieur #A3RBET #FIFAWorldCup #WorldCup2022 #Qatar #Qatar2022 #Messi𓃵 #ARGKSA #ARG #LaScaloneta https://t.co/agjF1uoscS",34,#GamblingTwitter #SportsBetting #TeamParieur #A3RBET #FIFAWorldCup #WorldCup2022 #Qatar #Qatar2022 #Messi𓃵 #ARGKSA #ARG #LaScaloneta,12,NEUTRAL
1.59E+18,22/11/2022 12:46,Gabriel Caudillo,gcaudillo1,1023595356,RT @HershMcfly: Lmfao #Mexicans are some trolls 😂😂😂 pretending to be Qataris and saying no pictures to other visitors. #Mexico #WorldCup202…,21,#Mexicans #Mexico #WorldCup202…,3,NEUTRAL
1.59E+18,22/11/2022 12:46,ابو منتظر الولائي,alwlayy_mntzr,1.56E+18,"RT @fa_abv: Palestinians cheering Iran, from Gaza
🇮🇷❤️🇵🇸

#Qatar2022
#WorldCup2022 https://t.co/KmqKMsvN0P",11,#Qatar2022 #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:46,jakobusss roeterd,jakobussss,630370979,"RT @gambabit: $50 #WorldCup Giveaway🕊️

To Enter :
⚽️ Like + RT
⚽️ Guess the score of #Argentina vs #SaudiArabia 
⚽️ Follow Us

1 Lucky Win…",26,#WorldCup #Argentina #SaudiArabia,3,NEUTRAL
1.59E+18,22/11/2022 12:46,Kompreng(NEVER DM YOU FIRST),ajip49744,1.47E+18,"RT @feedpayhq: Predict the correct score and stand a chance to win 5 Scrims (5$)

NB: make sure you are following @feedpayhq

#WorldCup2022…",23,#WorldCup2022…,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Soby,soby_5,1.57E+18,"RT @hosseinbastani: After Piranshahr, it is #Javanrud's turn. After Javanrud, it will be the turn of other cities. When the world is busy w…",24,#Javanrud's,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Sojibislam,Sojibislam57,1.50E+18,"@Bybit_Official 😍  #FanTokenTrophy  😍

The projects #Bybit It's made by a very professional and experienced team. Without any doubt, this is one of the best project .🫶

@masudranakasba3
@hozyfa_islam
@MaxineM68413019
@maiajenkins03
@DayaSarifa

#Bybit #WorldCup2022",34,#FanTokenTrophy #Bybit #Bybit #WorldCup2022,4,POSITIVE
1.59E+18,22/11/2022 12:46,Alpha Raptor🇮🇳🚩⚕️,Alpha_Raptor02,366083584,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:46,世界杯/天博体育/爱游戏/加拿大28/卡塔尔世界杯/亿博/MG电子游戏/英皇/足球,FranklinLauri13,1.58E+18,Sidney Sailsbury #China Barry Adams Tess Flower #WorldCup2022 Pearl Gray #推荐  https://t.co/syIyNIBbC1,12,#China #WorldCup2022 #推荐,3,NEUTRAL
1.59E+18,22/11/2022 12:46,VT,Vickytyagi26,113979042,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:46,yahaha,YahahaBacot,1.33E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,vintani arya,AryaVintani,1.36E+18,"RT @RoadQatar_WC: 🔥🔥🔥$ROAD SUCCESSFUL LISTING ON PANCAKESWAP 🔥🔥🔥
🚀We are happy to announce that $ROAD has successfully listed on PANCAKESWA…",20,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Nguyen Lien,bunwaejeu_,8.55E+17,"RT @Helia_m00n: Thanks @10KWorldCup @Johnsonweb3eth Airdrop❤️‍🔥 
I’ll give it to the community! Anyone want Brazil?⚽️

To enter:
1. Follow…",19,,0,POSITIVE
1.59E+18,22/11/2022 12:46,Pappilon,Pappilon1981,1.54E+18,"RT @SaitamaAngel: World Cup #Giveaway 

3,333 #CRO  to 3 random winners 🏆

To Enter:
1️⃣ Follow @SaitamaAngel @Little_Bull112
2️⃣ Like &amp; RT…",22,#Giveaway #CRO,2,NEUTRAL
1.59E+18,22/11/2022 12:46,Amit @ BreakingNews,backupamit,1.52E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:46,Yung Willz,YungWillz007,999108734,@jimihray https://t.co/Qi1qcHqS4U hurry up and check this collection now all rar domain and most cheep bundle there take 1 look i swear u will own one &gt;note.. 3 domains in most viewed at opensea like 515153.eth btcarea.eth and more,39,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Shuban,TheRealShuban,363564223,@LaraDWolf @NazaninBoniadi these lads are risking death to them and to their familes....@England @FAWales @HKane @GarethBale11 this is taking a stand https://t.co/BwO8yZiWUU,22,,0,NEGATIVE
1.59E+18,22/11/2022 12:46,Pankaj,Pankaj74257990,1.36E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,🇧🇷🇨🇲🇫🇷,TommyLova,327681490,"RT @Raptors: Who’s watching #FIFAWorldCup right now?  

Does P have the 👣 to join a team #WorldCup2022 https://t.co/YTvgt6iecY",18,#FIFAWorldCup #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:46,Hsa Htoo,HsaHtoo12,1.57E+18,"Win Cwallet World Cup OAT
@svjaok https://t.co/kp7iCUeehF",7,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Aqeel Ajazi,AqeelAjazi,277462456,RT @OnlinePalEng: Arab fans at the #WorldCup2022 say no to interviews with Israeli channels. https://t.co/x6MR5qKtZD,15,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Nadim,Nadim_UTD,274569917,"RT @wikileaks: Football Legend Eric Cantona reminds football fans: ""Let's not forget Julian Assange. A journalist jailed in England for pub…",21,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Eurobags,eurobagstrader,1.28E+18,"RT @OfwallstreetDog: World Crypto Fan Tokens discussed
https://t.co/64ctwEhiRf #crypto $BTC.X $ETH.X $SOL.X #FootballCup #QatarWorldCup2022…",14,#crypto #FootballCup #QatarWorldCup2022…,3,NEUTRAL
1.59E+18,22/11/2022 12:46,Huckelberry Finn,HuckelberryFin4,1.18E+18,"RT @twitkalk: @DFB_Team @DFB Today I feel #Quatar2022 
Today I feel moneysexual and morally disabled
Today I like a bald spineless ex-redhe…",22,#Quatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:46,Walteri,Gp3HHYNkyTxSIu,1.57E+18,@Shiba_QatarWC come on https://t.co/aDlLPaqoMs,4,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Kishan Solanki,KishanS33888324,1.51E+18,"RT @AnonOpsSE: Not sure who this woman is, but she has definitely more balls then any of the football player.

Bravo!

#WorldCup2022 #Boyco…",23,#WorldCup2022 #Boyco…,2,POSITIVE
1.59E+18,22/11/2022 12:46,Yorgan,Sick_jagara_u,9.39E+17,@MightyDylanK Where did you bet? What platform is this?,9,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Moon Night,MoonNig75561169,1.59E+18,"@Lilypadshiii @USAFootball @bitcom_exchange 🔥Battle For Ten🔥

BattleForTEN is a first truly sustainable P2E game through currently playable at https://t.co/FqoCXgEbg0. 

🟢Presale Link:https://t.co/huYNnlsME8
🌐
Web: https://t.co/zl7gee9yEU
🌐TG:https://t.co/VYL0KZBwEe
#BFT #BSC #GEM #Game",29,#BFT #BSC #GEM #Game,4,NEUTRAL
1.59E+18,22/11/2022 12:46,#DJBoysJack,SaddamMolla0071,1.26E+18,"@Unimoni_India Mexico will win..

#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner #qatar2022     #mexvspol",16,#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner #qatar2022 #mexvspol,12,NEUTRAL
1.59E+18,22/11/2022 12:46,#DJBoysJack,SaddamMolla0071,1.26E+18,"RT @Unimoni_India: 𝐏𝐫𝐞𝐝𝐢𝐜𝐭 𝐚𝐧𝐝 𝐰𝐢𝐧 𝐓𝐨𝐝𝐚𝐲'𝐬 𝐅𝐢𝐟𝐚 𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐌𝐚𝐭𝐜𝐡. 𝗠𝗲𝘅𝗶𝗰𝗼 𝘃𝘀 𝗣𝗼𝗹𝗮𝗻𝗱
#contestalert #contest #contestalerindia #contestindia #w…",18,#contestalert #contest #contestalerindia #contestindia #w…,5,NEUTRAL
1.59E+18,22/11/2022 12:46,Dendi Prayoga,DendiPr88457960,1.47E+18,Good project https://t.co/BSwKzpKvwu,3,,0,POSITIVE
1.59E+18,22/11/2022 12:46,Thangbro,Thangbro4,1.58E+18,"RT @Helia_m00n: Thanks @10KWorldCup @Johnsonweb3eth Airdrop❤️‍🔥 
I’ll give it to the community! Anyone want Brazil?⚽️

To enter:
1. Follow…",19,,0,POSITIVE
1.59E+18,22/11/2022 12:46,Mhd Alwi,0xAlwi,1.45E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Piatra,Petroiu3,1.31E+18,@TopGoal_NFT Argentina will win and score will be 3-1,9,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,johnshenton1982🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,johnshenton1982,1.23E+18,#Iran players protest against a heinous regime and risk death. #England players wont wear a band for fear of missing a game! 🤷🏼‍♂️💩🙈 #FIFAWorldCup #WorldCup2022 #WorldcupQatar2022,26,#Iran #England #FIFAWorldCup #WorldCup2022 #WorldcupQatar2022,5,NEGATIVE
1.59E+18,22/11/2022 12:46,Dendi Prayoga,DendiPr88457960,1.47E+18,"RT @taskonxyz: 🎉So excited to collaborate w/ @XTexchange, the world's 1st social-infused exchange! Our #giveaway is LIVE now, FREE to WIN B…",22,#giveaway,1,POSITIVE
1.59E+18,22/11/2022 12:46,Arden Freed,ArdenFreed,950997536,"RT @FiercePC: who need a liquid gaming pc? 😳

if wales score ONLY 3 goals vs USA we’ll pick two lucky people to win these guys.

retweet an…",28,,0,NEUTRAL
1.59E+18,22/11/2022 12:46,Security News,sectest9,7.10E+17,RT @BeyondTrust: Cyber criminals have World Cup #Qatar2022 in their sights. Volumes of malicious cyber activity around the upcoming FIFA Wo…,21,#Qatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:46,Newton🤞,MoeenAl85287014,1.09E+18,"RT @LBank_Exchange: ⚽️Predict #WorldcupQatar2022 Winner With #LBank To Win $500🏆 

💡Follow @LBank_Exchange
💭Comment Winner of #WorldCup2022…",16,#WorldcupQatar2022 #LBank #WorldCup2022…,3,NEUTRAL
1.59E+18,22/11/2022 12:46,Dana Shanahan,shanahan1995,1.46E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Magdalen Zemlak,Magdalen1988,1.46E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,GKT⚽JJK💜,lovelykana23,1.29E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:46,Bonnie Looi,tennisprincess2,143721841,"RT @Raptors: Who’s watching #FIFAWorldCup right now?  

Does P have the 👣 to join a team #WorldCup2022 https://t.co/YTvgt6iecY",18,#FIFAWorldCup #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:46,Cyber Security News,CyberSecurityN8,1.14E+18,RT @BeyondTrust: Cyber criminals have World Cup #Qatar2022 in their sights. Volumes of malicious cyber activity around the upcoming FIFA Wo…,21,#Qatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:46,Ropaul00077.nft,ropaul00077,1.45E+18,"RT @taskonxyz: 🎉So excited to collaborate w/ @XTexchange, the world's 1st social-infused exchange! Our #giveaway is LIVE now, FREE to WIN B…",22,#giveaway,1,POSITIVE
1.59E+18,22/11/2022 12:46,Terra (( $ Luna )),Terraluna92,1.02E+18,"RT @WinGoalNFT: ⚽#WorldCup2022 Prediction with #WinGoal⚽
🤩🇦🇷vs🇸🇦 at 10 AM 22 Nov UTC
🤔Guess how many goal(s) will #Messi𓃵 score (0️⃣,1️⃣,…",21,#WinGoal⚽ #Messi𓃵,2,NEUTRAL
1.59E+18,22/11/2022 12:46,Alexa,Alexa229A,1.42E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Bob James,NotThatBobJames,39711148,RT @English_Pub_BKK: 3 Cheers for 🏴England's big 󠁧󠁢󠁥󠁮󠁧󠁿win and a great night at The Old English! #WorldCup2022 https://t.co/abNGYSGgxq,18,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:46,Chris💜🌌,CarolyneJh7,1.11E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:46,SuperBoBo,tungnm06,1.22E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,Νoρμπερτ🇵🇱🇾🇪,NGthfc,1.18E+18,"RT @Ryan_Hubbard: #WorldCup2022 referees: ""We're going to add load of injury time on at the end of games""

@_Ekstraklasa_ referees: ""Hold m…",22,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:46,RVLT,Saeid73444722,1.44E+18,"RT @XO90311051: 🚨 3000000 $CULT GIVEAWAY 🚨
⚽️    &amp; 1 #WorldCup2022 NFT     ⚽️

✅Like ❤️
✅Retweet 🔁
✅Mint at least 1 #NFT with the referral…",25,#WorldCup2022 #NFT,2,NEUTRAL
1.59E+18,22/11/2022 12:46,Milacem Balgam,MilacemB,1.57E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,TWIBI KUTAI BARAT,TWIBI_SENDAWAR,484668803,"RT @feedpayhq: Predict the correct score and stand a chance to win 5 Scrims (5$)

NB: make sure you are following @feedpayhq

#WorldCup2022…",23,#WorldCup2022…,1,NEUTRAL
1.59E+18,22/11/2022 12:47,يورا 🥺🤍🍓❄,Lala_hae22,7.98E+17,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:47,Minnie,KazeXII,436926377,"The massacre happening in Iran's Kurdistan yesterday while the #WorldCup2022 was playing. 

#MahabadMassacre #mahabad #Javanrud #Qatar2022 #FIFAWorldCup #MahsaAmini https://t.co/yxga61c95L",19,#WorldCup2022 #MahabadMassacre #mahabad #Javanrud #Qatar2022 #FIFAWorldCup #MahsaAmini,7,NEUTRAL
1.59E+18,22/11/2022 12:47,Sufiyan Ahmed,Marufraj20,1.43E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,Kianna Tromp,Kianna1192,1.46E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,𝐉𝐞𝐫𝐞𝐦𝐲 🇰🇪 🇮🇱,KenyaIsForJesus,1.40E+18,"Be careful about the world Cup, what if The Messiah comes now, on which side will you be?? Will you be amongst Those taken into Heaven or those left behind to suffer TRIBULATION?? 
#FIFAWorldCup #WorldCup2022 https://t.co/d5zRoRvyoJ",36,#FIFAWorldCup #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:47,Royal Blue,drcherrypark,232635905,"RT @Rothschild_DHBA: The British flag in the hands of Iranian people for today's defeat against England 🇬🇧
The people of Iran were very hap…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:47,pufc,jnurrish_,1.30E+18,its cool when they do it its a problem when i do it #WorldCup2022 https://t.co/uFd9boqTR2,15,#WorldCup2022,1,MIXED
1.59E+18,22/11/2022 12:47,UK in Qatar 🇬🇧🇶🇦,ukinqatar,67260831,RT @USAmbQatar: Enjoyed every minute of last night’s #USAvWAL game. Great performance from both teams and great comradery up in the stands…,22,#USAvWAL,1,POSITIVE
1.59E+18,22/11/2022 12:47,LegiitxImpact,LegiitxImpact,364624952,"RT @gambabit: $50 #WorldCup Giveaway🕊️

To Enter :
⚽️ Like + RT
⚽️ Guess the score of #Argentina vs #SaudiArabia 
⚽️ Follow Us

1 Lucky Win…",26,#WorldCup #Argentina #SaudiArabia,3,NEUTRAL
1.59E+18,22/11/2022 12:47,🧊Bancuhcrypto.meta🧊(NFT),bancuhcrypto,1.50E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,Simone Cornelio,simocorne,1.28E+18,"One World Cup sticker a day until the end of the tournament. Day 3: Daniel Passarella (Argentina ‘78, FKS).
#onewcstickeraday #gotgotneed #WorldCup2022 #Argentina https://t.co/8aHLHRVENd",24,#onewcstickeraday #gotgotneed #WorldCup2022 #Argentina,4,NEUTRAL
1.59E+18,22/11/2022 12:47,Hara Krishna Hara Ram,HaraKrishna8,1.06E+18,"RT @BitMetis: ⚽️🏆 Ulti-Ball Football Fiesta goes live! 🏆⚽️
Let's do this！Big prizes Here 🎯
🔜 https://t.co/OQcvg3H1mb 
#WorldCup2022 #Qatar2…",19,#WorldCup2022 #Qatar2…,2,POSITIVE
1.59E+18,22/11/2022 12:47,Walloo3655,Walloo333658673,1.47E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/pO7kiPiWb4",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:47,Becko,becko_8,1.48E+18,"As a Muslim country organizes the World Cup, blue eyed blond whites are fighting.
What is this backwardness that the West offers to the world.
You are the source and symbol of ruin everywhere and at all times.
#FIFAWorldCup #Qatar2022 #FIFAWorldCup2022 #WorldCup2022 #UkraineWar https://t.co/1bEsY6Oq0v",44,#FIFAWorldCup #Qatar2022 #FIFAWorldCup2022 #WorldCup2022 #UkraineWar,5,NEGATIVE
1.59E+18,22/11/2022 12:47,平安健康,pinganjiankang9,1.54E+18,"RT @YOHO_Aitd: 🤩To participate in more #WorldCup2022  Cup events, 👉please touch: https://t.co/ZJf92HPEDZ https://t.co/kqhmfMW2Oy",13,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,سفر,safarmohajer,1.57E+18,"RT @AmmarMaleki: The Islamic Regime in Iran is massacring people in #Mahabad &amp; #Javanrood, hoping that the world is involved in #WorldCup20…",22,"#Mahabad #Javanrood, #WorldCup20…",3,NEGATIVE
1.59E+18,22/11/2022 12:47,"𖣘☁︎Kᴀᴍɪⁿᴀʀɪ ☁︎𖣘 .(📦,💫)",Dendirinaldi15,1.41E+18,"RT @IOTASoccerTeam: Drop SMR address for a chance to win free IOTASoccerTeam (IST) token airdrop!!!🔥
Predict the result of Argentina vs Sau…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:47,Crypto enthusiast,AbiaAila,1.46E+18,"@Mr_white0723 @Bscgemalerts @WhalesMetaverse Buy, Hold and Stake @CLOUDTX_
#CloudTx #BNB #Ethereum #QatarWorldCup2022 #WorldCup2022 #WorldCup2022 https://t.co/LS7l7E50gJ",15,#CloudTx #BNB #Ethereum #QatarWorldCup2022 #WorldCup2022 #WorldCup2022,6,NEUTRAL
1.59E+18,22/11/2022 12:47,Kaan,dortmundian,3349442764,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:47,HQ VITA,HQVita,1.20E+18,THE END. https://t.co/WfRVTTLT7J,3,,0,NEUTRAL
1.59E+18,22/11/2022 12:47,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/NoujMQiCZ5",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
